ACTIVITY_DATE,ACCOUNT_CLASS,FIRST_PRODUCT_CATEGORY,COHORT_YM,COUNTRY,RETAINED_ACCOUNTS,CHURNED_ACCOUNTS,NEW_ACCOUNTS,"RETAINED ACCOUNTS (ROLLING WINDOW, NO NEW)",RETAINED_GMV,CHURNED_GMV,NEW_GMV,RETAINED GMV (NO NEW),RETAINED_REV,CHURNED_REV,NEW_REV,RETAINED REV (NO NEW)
2016-01-01,Midtier,PRESEASON,2023-11-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,PRESEASON,2023-11-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,PRESEASON,2023-11-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,PRESEASON,2023-11-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,PRESEASON,2023-11-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,PRESEASON,2023-11-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,PRESEASON,2023-11-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,PRESEASON,2023-11-01,Mexico,3,0,3,0,21223168.0,0.0,21223168.0,0.0,210364.83000000002,0.0,210364.83000000002,0.0
2024-01-01,Midtier,PRESEASON,2023-11-01,Mexico,3,0,0,3,21223168.0,0.0,0.0,21223168.0,210364.83000000002,0.0,0.0,210364.83000000002
2015-01-01,Midtier,PRESEASON,2023-12-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,PRESEASON,2023-12-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,PRESEASON,2023-12-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,PRESEASON,2023-12-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,PRESEASON,2023-12-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,PRESEASON,2023-12-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,PRESEASON,2023-12-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,PRESEASON,2023-12-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,PRESEASON,2023-12-01,Mexico,3,0,3,0,14272601.0,0.0,14272601.0,0.0,241995.89,0.0,241995.89,0.0
2024-01-01,Midtier,PRESEASON,2023-12-01,Mexico,3,0,0,3,14272601.0,0.0,0.0,14272601.0,241995.89,0.0,0.0,241995.89
2015-01-01,Midtier,PRESEASON,2024-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,PRESEASON,2024-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,PRESEASON,2024-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,PRESEASON,2024-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,PRESEASON,2024-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,PRESEASON,2024-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,PRESEASON,2024-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,PRESEASON,2024-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,PRESEASON,2024-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,PRESEASON,2024-01-01,Mexico,1,0,1,0,6015118.45,0.0,6015118.45,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2016-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2016-01-01,Mexico,1,0,1,0,25686169.8,0.0,25686169.8,0.0,221893.59,0.0,221893.59,0.0
2017-01-01,Midtier,QP,2016-01-01,Mexico,0,1,0,0,0.0,25686169.8,0.0,0.0,0.0,221893.59,0.0,0.0
2018-01-01,Midtier,QP,2016-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2016-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2016-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2016-01-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2016-01-01,Mexico,1,0,0,1,25686169.8,0.0,0.0,25686169.8,221893.59,0.0,0.0,221893.59
2023-01-01,Midtier,QP,2016-01-01,Mexico,1,0,0,1,25686169.8,0.0,0.0,25686169.8,221893.59,0.0,0.0,221893.59
2024-01-01,Midtier,QP,2016-01-01,Mexico,1,0,0,1,25686169.8,0.0,0.0,25686169.8,221893.59,0.0,0.0,221893.59
2015-01-01,Midtier,QP,2017-09-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2017-09-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2017-09-01,United States,1,0,1,0,61470391.56,0.0,61470391.56,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2017-09-01,United States,1,0,0,1,61470391.56,0.0,0.0,61470391.56,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2017-09-01,United States,1,0,0,1,61470391.56,0.0,0.0,61470391.56,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2017-09-01,United States,1,0,0,1,61470391.56,0.0,0.0,61470391.56,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2017-09-01,United States,0,1,0,0,0.0,61470391.56,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2017-09-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2017-09-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2017-09-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-07-01,Mexico,1,0,1,0,7000000.0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-07-01,Mexico,1,0,0,1,7000000.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-07-01,Mexico,0,1,0,0,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-07-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-07-01,United States,2,0,2,0,3000000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-07-01,United States,2,0,0,2,3000000.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-07-01,United States,0,2,0,0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-07-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-08-01,Colombia,1,0,1,0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-08-01,Colombia,1,0,0,1,1000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-08-01,Colombia,0,1,0,0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-08-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-08-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-08-01,Mexico,12,0,12,0,41395862.57,0.0,41395862.57,0.0,1793796.44,0.0,1793796.44,0.0
2019-01-01,Midtier,QP,2018-08-01,Mexico,12,0,0,12,41395862.57,0.0,0.0,41395862.57,1793796.44,0.0,0.0,1793796.44
2020-01-01,Midtier,QP,2018-08-01,Mexico,1,11,0,1,15384211.370000001,26011651.2,0.0,15384211.370000001,1793380.23,416.21,0.0,1793380.23
2021-01-01,Midtier,QP,2018-08-01,Mexico,1,0,0,1,15384211.370000001,0.0,0.0,15384211.370000001,1793380.23,0.0,0.0,1793380.23
2022-01-01,Midtier,QP,2018-08-01,Mexico,1,0,0,1,15384211.370000001,0.0,0.0,15384211.370000001,1793380.23,0.0,0.0,1793380.23
2023-01-01,Midtier,QP,2018-08-01,Mexico,3,0,0,3,19395862.57,0.0,0.0,19395862.57,1793796.44,0.0,0.0,1793796.44
2024-01-01,Midtier,QP,2018-08-01,Mexico,1,2,0,1,3000000.0,16395862.57,0.0,3000000.0,196.0,1793600.44,0.0,196.0
2015-01-01,Midtier,QP,2018-08-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-08-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-08-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-08-01,United States,8,0,8,0,13000000.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-08-01,United States,8,0,0,8,13000000.0,0.0,0.0,13000000.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-08-01,United States,0,8,0,0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-08-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-08-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-08-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-08-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-09-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-09-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-09-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-09-01,Chile,2,0,2,0,1500000.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-09-01,Chile,2,0,0,2,1500000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-09-01,Chile,0,2,0,0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-09-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-09-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-09-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-09-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-09-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-09-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-09-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-09-01,Colombia,1,0,1,0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-09-01,Colombia,1,0,0,1,1000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-09-01,Colombia,0,1,0,0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-09-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-09-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-09-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-09-01,Colombia,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-09-01,Ecuador,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-09-01,Ecuador,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-09-01,Ecuador,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-09-01,Ecuador,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-09-01,Ecuador,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-09-01,Ecuador,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-09-01,Ecuador,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-09-01,Ecuador,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-09-01,Ecuador,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-09-01,Ecuador,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-09-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-09-01,Mexico,58,0,58,0,203368422.4,0.0,203368422.4,0.0,652200.600030441,0.0,652200.600030441,0.0
2019-01-01,Midtier,QP,2018-09-01,Mexico,58,0,0,58,203368422.4,0.0,0.0,203368422.4,652200.600030441,0.0,0.0,652200.600030441
2020-01-01,Midtier,QP,2018-09-01,Mexico,5,53,0,5,64903670.21,138464752.19,0.0,64903670.21,544006.8600304411,108193.73999999999,0.0,544006.8600304411
2021-01-01,Midtier,QP,2018-09-01,Mexico,3,2,0,3,34149321.21,30754349.0,0.0,34149321.21,160805.72000000003,383201.140030441,0.0,160805.72000000003
2022-01-01,Midtier,QP,2018-09-01,Mexico,5,0,0,5,43804073.4,0.0,0.0,43804073.4,268999.46,0.0,0.0,268999.46
2023-01-01,Midtier,QP,2018-09-01,Mexico,3,2,0,3,24730552.19,19073521.21,0.0,24730552.19,108568.94,160430.52000000002,0.0,108568.94
2024-01-01,Midtier,QP,2018-09-01,Mexico,2,1,0,2,9654752.190000001,15075800.0,0.0,9654752.190000001,108193.73999999999,375.2,0.0,108193.73999999999
2015-01-01,Midtier,QP,2018-09-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-09-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-09-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-09-01,Peru,2,0,2,0,2000000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-09-01,Peru,2,0,0,2,2000000.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-09-01,Peru,0,2,0,0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-09-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-09-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-09-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-09-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-09-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-09-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-09-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-09-01,United States,102,0,102,0,299240094.96,0.0,299240094.96,0.0,81254.25,0.0,81254.25,0.0
2019-01-01,Midtier,QP,2018-09-01,United States,102,0,0,102,299240094.96,0.0,0.0,299240094.96,81254.25,0.0,0.0,81254.25
2020-01-01,Midtier,QP,2018-09-01,United States,6,96,0,6,55243845.97,243996248.99,0.0,55243845.97,0.0,81254.25,0.0,0.0
2021-01-01,Midtier,QP,2018-09-01,United States,5,3,0,5,55165419.07,5197429.9,0.0,55165419.07,1934.05,0.0,0.0,1934.05
2022-01-01,Midtier,QP,2018-09-01,United States,11,3,0,11,27888941.0,50046416.07,0.0,27888941.0,65598.02,0.0,0.0,65598.02
2023-01-01,Midtier,QP,2018-09-01,United States,10,5,0,10,29877245.990000002,7119003.0,0.0,29877245.990000002,79320.20000000001,1934.05,0.0,79320.20000000001
2024-01-01,Midtier,QP,2018-09-01,United States,5,6,0,5,15071727.29,14805518.7,0.0,15071727.29,47847.25,31472.95,0.0,47847.25
2015-01-01,Midtier,QP,2018-10-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-10-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-10-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-10-01,Chile,1,0,1,0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-10-01,Chile,1,0,0,1,1000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-10-01,Chile,0,1,0,0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-10-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-10-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-10-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-10-01,Chile,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-10-01,Mexico,3,0,3,0,8955242.0,0.0,8955242.0,0.0,23383.0288841578,0.0,23383.0288841578,0.0
2019-01-01,Midtier,QP,2018-10-01,Mexico,3,0,0,3,8955242.0,0.0,0.0,8955242.0,23383.0288841578,0.0,0.0,23383.0288841578
2020-01-01,Midtier,QP,2018-10-01,Mexico,1,2,0,1,6455242.0,2500000.0,0.0,6455242.0,23383.0288841578,0.0,0.0,23383.0288841578
2021-01-01,Midtier,QP,2018-10-01,Mexico,0,1,0,0,0.0,6455242.0,0.0,0.0,0.0,23383.0288841578,0.0,0.0
2022-01-01,Midtier,QP,2018-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-10-01,Mexico,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-10-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-10-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-10-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-10-01,Peru,1,0,1,0,9407730.36,0.0,9407730.36,0.0,145143.0196182725,0.0,145143.0196182725,0.0
2019-01-01,Midtier,QP,2018-10-01,Peru,1,0,0,1,9407730.36,0.0,0.0,9407730.36,145143.0196182725,0.0,0.0,145143.0196182725
2020-01-01,Midtier,QP,2018-10-01,Peru,0,1,0,0,0.0,9407730.36,0.0,0.0,0.0,145143.0196182725,0.0,0.0
2021-01-01,Midtier,QP,2018-10-01,Peru,1,0,0,1,9407730.36,0.0,0.0,9407730.36,145143.0196182725,0.0,0.0,145143.0196182725
2022-01-01,Midtier,QP,2018-10-01,Peru,0,1,0,0,0.0,9407730.36,0.0,0.0,0.0,145143.0196182725,0.0,0.0
2023-01-01,Midtier,QP,2018-10-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,Midtier,QP,2018-10-01,Peru,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-01,Midtier,QP,2018-10-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016-01-01,Midtier,QP,2018-10-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-01-01,Midtier,QP,2018-10-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-01,Midtier,QP,2018-10-01,United States,1,0,1,0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0
2019-01-01,Midtier,QP,2018-10-01,United States,1,0,0,1,1000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0
2020-01-01,Midtier,QP,2018-10-01,United States,0,1,0,0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-01,Midtier,QP,2018-10-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,Midtier,QP,2018-10-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,Midtier,QP,2018-10-01,United States,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
